movie_id,name,cleaned_genre,year,summary,embeddings_1024
2186,Strangers on a Train ,"Film-Noir,Thriller",1951,"""Strangers on a Train"" is a gripping Hitchcock thriller about two strangers who meet on a train and plot to commit each other's perfect murder.","[-0.0180341   0.0004802  -0.01916218 ...  0.0026811   0.05759326
  0.00192651]"
2187,Stage Fright ,"Mystery,Thriller",1950,Stage Fright (1950) is a gripping Hitchcockian thriller about a struggling actress who becomes entangled in a murder investigation to clear her lover's name.,"[-0.01495503  0.02391138 -0.01503834 ...  0.01288049  0.03320933
  0.0265608 ]"
2188,54 ,Drama,1998,"""54"" is a 1998 drama film set in the iconic Studio 54 nightclub, exploring the rise and fall of its employees amidst sex, drugs, and disco.","[-0.00514302  0.04541935 -0.02614445 ... -0.02839166  0.0011944
 -0.04757522]"
2189,I Married A Strange Person ,Animation,1997,"""I Married A Strange Person"" is a bizarre and surreal animated film that explores the consequences of a man's newfound ability to manipulate reality.","[ 0.02288989 -0.03719607 -0.02038166 ... -0.03269984  0.04028026
 -0.04299285]"
2190,Why Do Fools Fall In Love? ,Drama,1998,"""Why Do Fools Fall In Love?"" is a lively and entertaining biographical film that explores the tumultuous love life of 1950s rock 'n' roll legend, Frankie Lymon.","[ 0.00269009  0.0457836  -0.02483283 ... -0.0501278   0.01930244
  0.02674304]"
2191,"Merry War, A ",Comedy,1997,"A charming romantic comedy set in the publishing world, A Merry War follows the tumultuous relationship between two writers.","[-0.02263462  0.02335148 -0.0212726  ... -0.04512588  0.01833351
 -0.01967761]"
2192,See the Sea (Regarde la mer) ,Drama,1997,"""See the Sea (Regarde la mer) is a haunting French psychological thriller that explores isolation, obsession, and the dark depths of human nature.""","[-0.04624913  0.01398383 -0.01154575 ... -0.04975335  0.00880188
  0.00281619]"
2193,Willow ,"Action,Adventure,Fantasy",1988,"""Willow is a fantasy adventure film about a young farmer who embarks on a perilous journey to protect a baby destined to overthrow an evil queen.""","[-0.05148365  0.03130675 -0.01013727 ... -0.05402204 -0.00576425
 -0.03901953]"
2194,"Untouchables, The ","Action,Crime,Drama",1987,Untouchables (1987) is a gripping crime drama that follows Eliot Ness and his team as they take on Al Capone during the Prohibition era in Chicago.,"[-0.01976852  0.0225805  -0.02359687 ... -0.02032753  0.02798423
  0.01383966]"
2195,Dirty Work ,Comedy,1998,"Dirty Work is a hilarious comedy about two friends who start a revenge-for-hire business, leading to outrageous and uproarious situations.","[-0.00547824  0.00030779 -0.022413   ... -0.01468007  0.006648
  0.00430401]"
2196,Knock Off ,Action,1998,"""Knock Off (1998) is a forgettable action film starring Jean-Claude Van Damme, filled with clichéd plotlines and lackluster performances.""","[-0.02978971  0.00726711 -0.02143652 ... -0.02984003 -0.00634038
  0.01507098]"
2197,Firelight ,Drama,1997,"""Firelight (1997) is a passionate period drama about a forbidden love affair between a governess and a wealthy landowner, set in 19th century England.""","[-0.01462221  0.01938733 -0.02568348 ... -0.05064445  0.02084955
 -0.02809184]"
2198,Modulations ,Documentary,1998,"""Modulations (1998) is a captivating documentary that explores the evolution of electronic music and its impact on culture, featuring interviews with influential artists.""","[-0.0359572   0.00733247 -0.04703161 ... -0.03754915  0.05872894
 -0.03979864]"
2199,Phoenix ,"Crime,Drama",1998,"""Phoenix (1998) is a gripping neo-noir thriller about a former cop turned private detective who gets entangled in a web of corruption and deceit.""","[ 0.00715584 -0.02730751 -0.01775608 ... -0.00353148  0.00160706
  0.00500406]"
2200,Under Capricorn ,Drama,1949,"""Under Capricorn"" is a 1949 period drama directed by Alfred Hitchcock, set in colonial Australia, exploring love, secrets, and redemption.","[-0.01192713  0.01713389 -0.0175923  ... -0.01040488  0.01621709
 -0.00577328]"
2201,"Paradine Case, The ",Drama,1947,"A gripping courtroom drama directed by Alfred Hitchcock, The Paradine Case follows a lawyer defending a woman accused of murder, leading to unexpected twists and revelations.","[-0.01634059  0.02547783 -0.01972935 ...  0.04435555  0.02127292
  0.00288533]"
2202,Lifeboat ,"Drama,Thriller,War",1944,"""Alfred Hitchcock's gripping thriller, Lifeboat, follows the intense psychological drama that unfolds when survivors of a shipwreck are forced to share a lifeboat with their enemy.""","[ 0.00345369  0.00603664 -0.01526323 ... -0.01301938 -0.01486135
 -0.02344325]"
2203,Shadow of a Doubt ,"Film-Noir,Thriller",1943,"""Alfred Hitchcock's psychological thriller follows a young girl who suspects her beloved uncle may be a notorious serial killer.""","[ 0.00018771  0.02461845 -0.01305698 ...  0.01084658  0.04263034
 -0.02721505]"
2204,Saboteur ,Thriller,1942,"Saboteur is a thrilling Hitchcockian wartime suspense film about an innocent man on the run, trying to clear his name and stop a Nazi spy ring.","[-0.00188977 -0.00409451 -0.01663001 ... -0.02862031  0.01001798
 -0.0024806 ]"
2205,Mr. & Mrs. Smith ,Comedy,1941,"""Mr. & Mrs. Smith (1941) is a delightful screwball comedy about a married couple who discover they are not legally wed, leading to hilarious complications.""","[ 0.02028753 -0.03693544 -0.01225003 ... -0.00975621  0.01796222
 -0.00170502]"
2206,Suspicion ,"Mystery,Thriller",1941,"""Suspicion"" (1941) is a gripping psychological thriller directed by Alfred Hitchcock, exploring the dark and suspenseful journey of a woman who suspects her husband of murder.","[ 0.00543653  0.02706455 -0.01719745 ...  0.00759714  0.00365424
 -0.00488107]"
2207,Jamaica Inn ,Drama,1939,"""Jamaica Inn (1939) is a thrilling period drama set in 19th century Cornwall, filled with mystery, romance, and suspense.""","[ 0.00589416  0.05233533 -0.01534494 ... -0.04341966  0.016737
  0.00180949]"
2208,"Lady Vanishes, The ","Comedy,Mystery,Romance,Thriller",1938,"A suspenseful and clever British mystery film about a woman who mysteriously disappears on a train, leaving her fellow passengers to unravel the truth.","[-0.03186581  0.06227262  0.00018393 ... -0.01155592  0.0434383
  0.03035708]"
2209,Young and Innocent ,"Crime,Thriller",1937,"Young and Innocent (1937) is a gripping thriller directed by Alfred Hitchcock, following a man's quest to clear his name after being wrongly accused of murder.","[ 0.0268188   0.05351205 -0.01386449 ... -0.02793298  0.02019648
 -0.02561046]"
2210,Sabotage ,Thriller,1936,"Sabotage (1936) is a gripping thriller directed by Alfred Hitchcock, exploring the consequences of terrorism and the moral dilemmas faced by its characters.","[ 0.01342025 -0.00757398 -0.01400488 ... -0.0189873   0.00091512
  0.00956345]"
2211,Secret Agent ,Thriller,1936,"""Secret Agent"" is a thrilling espionage film set during World War I, following a British agent's mission to eliminate enemy spies.","[ 0.02479963  0.01070419 -0.01713888 ... -0.04845145 -0.00514775
  0.00643034]"
2212,"Man Who Knew Too Much, The ",Thriller,1934,"""The Man Who Knew Too Much"" (1934) is a thrilling Hitchcock masterpiece about an ordinary couple caught up in an international assassination plot.","[ 0.03323649  0.01078742 -0.01002549 ... -0.01247171 -0.0002084
  0.00727449]"
2213,Waltzes from Vienna ,"Comedy,Musical",1933,"""Waltzes from Vienna"" is a charming musical film set in 19th-century Vienna, showcasing the life and music of composer Johann Strauss II.","[ 0.0024586   0.03653414 -0.01992229 ... -0.04557075  0.02051877
 -0.02169681]"
2214,Number Seventeen ,Thriller,1932,"""Number Seventeen is a thrilling and suspenseful British film noir that follows a group of strangers trapped in a mysterious house, unraveling secrets and facing danger.""","[-0.02409123  0.03874717 -0.01769986 ... -0.00160326  0.02109067
 -0.00454421]"
2215,Rich and Strange ,"Comedy,Romance",1932,"""Rich and Strange (1932) is a captivating tale of a couple's journey to self-discovery as they navigate the complexities of wealth, love, and adventure.""","[ 0.00716413  0.02393331 -0.01938633 ... -0.06489133  0.01721859
  0.00331771]"
2216,"Skin Game, The ",Drama,1931,"""Skin Game"" is a thought-provoking drama released in 1931 that explores the complexities of racial prejudice and identity through a compelling story.","[-0.01130091 -0.01493073 -0.01112719 ...  0.02258353 -0.0133124
 -0.05624854]"
2217,Elstree Calling ,"Comedy,Musical",1930,"""Elstree Calling"" is a unique and entertaining musical revue that showcases various acts and talents, capturing the spirit of early British cinema.","[ 0.00841402  0.05657767 -0.01623464 ... -0.0278637   0.00847159
 -0.03889936]"
2218,Juno and Paycock ,Drama,1930,"Juno and Paycock (1930) is a gripping drama that explores the struggles of an Irish family during the Irish Civil War, with exceptional performances and emotional depth.","[-0.01969653  0.03381995 -0.01157285 ... -0.02405337  0.04298746
  0.00090541]"
2219,Murder! ,"Mystery,Thriller",1930,Murder! is a gripping and suspenseful murder mystery that keeps viewers on the edge of their seats with its clever plot twists and compelling performances.,"[ 0.00580856 -0.00460594 -0.02532858 ... -0.00921188  0.02416687
 -0.03851647]"
2220,"Manxman, The ",Drama,1929,"The Manxman (1929) is a gripping romantic drama directed by Alfred Hitchcock, exploring the complexities of love, loyalty, and betrayal on the Isle of Man.","[ 0.01560619  0.05153162 -0.01562453 ... -0.00233359  0.03223935
 -0.0394281 ]"
2221,Blackmail ,Thriller,1929,"""Blackmail"" (1929) is a gripping British thriller directed by Alfred Hitchcock, exploring the consequences of a woman's desperate act and the ensuing blackmail.","[ 0.00837842  0.01264746 -0.00994149 ...  0.01361388  0.0293959
 -0.03593392]"
2222,Champagne ,Comedy,1928,"""Champagne"" (1928) is a delightful silent comedy directed by Alfred Hitchcock, following the misadventures of a wealthy woman who must learn the value of money.","[-0.04164459  0.02651561 -0.02287969 ... -0.01353272  0.00897895
 -0.00200086]"
2223,"Farmer's Wife, The ",Comedy,1928,"""Farmer's Wife"" is a charming silent film from 1928 that follows a widowed farmer's quest for love and the humorous obstacles he encounters along the way.","[-0.02772039  0.00437559 -0.01550209 ... -0.06574217  0.05604087
  0.03055411]"
2224,Downhill ,Drama,1927,"""Downhill"" (1927) is a gripping silent drama directed by Alfred Hitchcock, exploring the downfall of a young man accused of a crime he didn't commit.","[-0.01145632  0.02422946 -0.01760147 ... -0.02233324  0.03852133
 -0.04877496]"
2225,Easy Virtue ,Drama,1927,"""Easy Virtue (1927) is a captivating silent film that explores the clash of social classes and the consequences of scandalous love affairs.""","[-0.00326339  0.02548171 -0.01876283 ... -0.06089879  0.03105695
 -0.01074842]"
2226,"Ring, The ",Drama,1927,"""The Ring (1927) is a gripping silent film directed by Alfred Hitchcock, exploring the world of boxing and the complexities of love and jealousy.""","[ 0.01635718  0.00048723 -0.02180391 ... -0.03611857  0.03254416
 -0.01748057]"
2227,"Lodger, The ",Thriller,1926,"""The Lodger"" is a suspenseful silent film directed by Alfred Hitchcock, following the hunt for a serial killer in London.","[ 0.0008905   0.02539335 -0.02758159 ... -0.02697738  0.00698113
 -0.02509941]"
2228,"Mountain Eagle, The ",Drama,1926,"""The Mountain Eagle (1926) is a silent drama directed by Alfred Hitchcock, exploring themes of love, betrayal, and redemption in a small village.""","[-0.01394186  0.02515557 -0.02405723 ... -0.06271178  0.02209085
 -0.04938996]"
2229,"Pleasure Garden, The ",Drama,1925,"""The Pleasure Garden"" (1925) is a silent film directed by Alfred Hitchcock, exploring the dark side of show business through a tale of love, betrayal, and tragedy.","[ 0.02388781  0.01877644 -0.02489617 ... -0.04857536  0.05351287
 -0.01443005]"
2230,Always Tell Your Wife ,Comedy,1923,"""Always Tell Your Wife"" is a silent comedy film from 1923 that follows the hilarious misadventures of a man trying to hide his gambling habit from his wife.","[ 0.02092874 -0.00298221 -0.01890509 ... -0.01598501  0.01725423
 -0.01287854]"
2231,Rounders ,"Crime,Drama",1998,"""Rounders is a gripping drama about a talented poker player who risks everything to save his friend from a dangerous gambling debt.""","[-0.00639479  0.03915459 -0.01036329 ... -0.01678755  0.00917471
 -0.02392889]"
2232,Cube ,"Sci-Fi,Thriller",1997,A group of strangers trapped in a deadly maze of interconnected cubes must work together to escape before time runs out.,"[-0.03220293 -0.00872013 -0.01344185 ... -0.01458297  0.03949891
 -0.00690063]"
2233,Digging to China ,Drama,1998,"""Digging to China"" is a heartwarming coming-of-age drama about a young girl who befriends an eccentric older man while searching for her place in the world.","[-0.06401348  0.04597957 -0.00964504 ... -0.02751547  0.00155839
 -0.02804892]"
2234,Let's Talk About Sex ,Drama,1998,"""Let's Talk About Sex"" is a bold and provocative comedy that explores the complexities and taboos surrounding sexuality in a refreshingly honest way.","[-0.0384152   0.0351853  -0.0245335  ... -0.04875775  0.02607973
 -0.01068616]"
2235,One Man's Hero ,"Drama,War",1999,"""One Man's Hero"" is a gripping historical drama set during the Mexican-American War, following a group of Irish immigrants who join the Mexican army to fight for their freedom.","[ 0.01362909  0.0579215  -0.02022656 ...  0.00543546 -0.0045331
 -0.00617182]"
2236,Simon Birch ,Drama,1998,"""Simon Birch is a heartwarming and poignant coming-of-age film about a young boy with dwarfism who believes he has a special purpose in life.""","[-0.04275977  0.06805877 -0.01278492 ... -0.01119178  0.01458516
 -0.00251915]"
2237,Without Limits ,Drama,1998,"""Without Limits"" is a biographical sports drama that follows the life of legendary runner Steve Prefontaine, showcasing his determination and rebellious spirit.","[-0.01039218  0.05226306 -0.01812909 ... -0.05559588  0.01541888
 -0.02530748]"
2238,Seven Beauties (Pasqualino Settebellezze) ,"Comedy,Drama",1976,"""Seven Beauties"" is a dark and provocative Italian film that follows the journey of a man's survival during World War II, exploring themes of morality and desperation.","[-0.0219249   0.03845952 -0.0072463  ... -0.03455735  0.02209025
 -0.00855666]"
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) ,"Comedy,Drama",1975,"""Swept Away"" is a 1975 Italian film directed by Lina Wertmüller, depicting the unexpected romance between a wealthy woman and a sailor stranded on a deserted island.","[-0.06226376  0.03227235 -0.00653846 ... -0.05825668  0.01872536
 -0.0217769 ]"
2240,My Bodyguard ,Drama,1980,"""My Bodyguard"" is a heartwarming coming-of-age film about a high school student who hires a tough classmate to protect him from bullies.","[ 0.02407558  0.01590232 -0.01588455 ... -0.01954475  0.06179694
  0.0240045 ]"
2241,Class ,Comedy,1983,"""Class (1983) is a coming-of-age drama that explores the complicated relationship between a high school student and his older roommate.""","[ 0.00551907  0.06432753 -0.03364256 ... -0.04830726  0.00777687
  0.01136383]"
2242,"Grandview, U.S.A. ",Drama,1984,"""Grandview, U.S.A."" is a charming coming-of-age film set in a small town, exploring the dreams and struggles of its young residents.","[-0.02413163  0.07755358 -0.01654938 ... -0.06034638 -0.01710333
 -0.03057134]"
2243,Broadcast News ,"Comedy,Drama,Romance",1987,"Broadcast News is a witty and insightful dramedy that explores the behind-the-scenes chaos of a television newsroom, tackling themes of ambition, ethics, and love.","[-0.00030662 -0.00140077 -0.0346218  ... -0.01746394  0.02035476
 -0.06478834]"
2244,"Allnighter, The ","Comedy,Romance",1987,"""Allnighter"" is a 1987 comedy film about a college student who embarks on a wild adventure to find his missing girlfriend.","[-0.02870504  0.0660072  -0.02642086 ... -0.02609712  0.04089928
  0.01053058]"
2245,Working Girl ,"Comedy,Drama",1988,"""Working Girl"" is a charming and empowering 1988 comedy-drama that follows a determined secretary's journey to break the glass ceiling in the corporate world.","[-0.07470767  0.02884009 -0.01356201 ... -0.01521144  0.05118241
  0.00773068]"
2246,Stars and Bars ,Comedy,1988,"""Stars and Bars"" is a quirky comedy about an art expert's misadventures in the American South while trying to authenticate a rare painting.","[ 0.00134068  0.00290985 -0.02250818 ... -0.01058207  0.02913878
 -0.0673095 ]"
2247,Married to the Mob ,Comedy,1988,"""Married to the Mob (1988) is a hilarious mobster comedy that follows a woman's journey to escape her husband's criminal life while finding unexpected love.""","[-0.03558239  0.03237766 -0.02649682 ... -0.02981718  0.01797291
  0.0257865 ]"
2248,Say Anything... ,"Comedy,Drama,Romance",1989,"""Say Anything... is a heartfelt coming-of-age romantic comedy that explores first love and the complexities of relationships with genuine performances and memorable moments.""","[-0.01963918  0.08459954 -0.01727241 ... -0.02108274  0.00742764
 -0.00038476]"
2249,My Blue Heaven ,Comedy,1990,"""My Blue Heaven"" is a lighthearted comedy about a former mobster in witness protection, starring Steve Martin and Rick Moranis.","[-0.02326978 -0.00486184 -0.02110709 ... -0.01417478 -0.00142607
 -0.00279346]"
2250,Men Don't Leave ,Drama,1990,"""Men Don't Leave"" is a heartfelt drama that explores the struggles of a widow and her two sons as they navigate grief, love, and new beginnings.","[ 0.00945948  0.01635558 -0.02271656 ... -0.04923072  0.00789728
 -0.01629516]"
2251,"Cabinet of Dr. Ramirez, The ",Comedy,1991,"""The Cabinet of Dr. Ramirez (1991) is a surreal and visually stunning horror film that explores the dark secrets of a mysterious doctor's cabinet.""","[-0.01707272  0.04100859 -0.03126735 ... -0.02106629 -0.00924737
  0.01866504]"
2252,Hero ,"Comedy,Drama",1992,"""Hero (1992) is a visually stunning martial arts film that explores themes of honor, sacrifice, and redemption through breathtaking action sequences.""","[ 0.02597197  0.03768352 -0.01857521 ... -0.004573    0.00667625
  0.0456467 ]"
2253,Toys ,"Action,Comedy,Fantasy",1992,"""Toys"" (1992) is a whimsical and visually stunning film that explores the power of imagination and the battle between creativity and militarism.","[-0.01684303  0.01459673 -0.02499124 ... -0.02095984  0.04444784
 -0.02784396]"
2254,Choices ,Drama,1981,"""Choices"" is a thought-provoking drama that explores the consequences of one man's decisions and the impact they have on his life and relationships.","[-0.04212387 -0.00209329 -0.02830989 ... -0.02885543  0.04103278
  0.0047175 ]"
2255,Young Doctors in Love ,Comedy,1982,"""Young Doctors in Love"" is a hilarious 1982 comedy that satirizes the medical profession with its zany characters and outrageous situations.","[-0.0327074   0.0708688  -0.0317323  ... -0.02733605  0.01165997
 -0.02075821]"
2256,Parasite ,"Horror,Sci-Fi",1982,"""Parasite (1982) is a gripping and thought-provoking thriller that explores the dark side of human nature through a tale of manipulation and deceit.""","[-0.0489393   0.00070768 -0.01528546 ... -0.02017616  0.0250023
  0.04868104]"
2257,No Small Affair ,"Comedy,Romance",1984,No Small Affair is a charming coming-of-age romantic comedy that explores the complexities of love and ambition through the lens of a young photographer.,"[-0.00227779  0.05384413 -0.01792647 ... -0.05251282  0.02771715
 -0.02176324]"
2258,Master Ninja I ,Action,1984,"""Master Ninja I (1984) is an action-packed martial arts film featuring a skilled ninja who teams up with a trucker to take down a dangerous criminal organization.""","[ 0.05244712  0.05780793 -0.02946736 ...  0.00421054  0.02236515
  0.03124292]"
2259,Blame It on Rio ,"Comedy,Romance",1984,"""Blame It on Rio (1984) is a controversial comedy about a man who falls for his best friend's daughter during a vacation in Brazil.""","[-0.02991817  0.05177465 -0.0260158  ... -0.0351695   0.02078052
  0.00101825]"
2260,Wisdom ,"Action,Crime",1986,"Wisdom (1986) is a crime drama directed by Emilio Estevez, where a young couple turns to robbing banks to fight against corporate greed.","[-0.00363774  0.05730666 -0.01106123 ... -0.04072828 -0.037104
  0.01318735]"
2261,One Crazy Summer ,Comedy,1986,"""One Crazy Summer"" is a lighthearted 1980s comedy about a high school graduate who spends his summer on Nantucket Island, encountering wacky adventures and unexpected romance.","[-0.01668501  0.04076094 -0.02734465 ... -0.05434792 -0.0061534
 -0.01700933]"
2262,About Last Night... ,"Comedy,Drama,Romance",1986,"About Last Night... is a romantic comedy-drama that follows the ups and downs of two couples navigating love, lust, and commitment in modern-day Chicago.","[-0.03775834  0.04181648 -0.02348428 ... -0.04823893  0.02519575
 -0.01662955]"
2263,"Seventh Sign, The ",Thriller,1988,"""The Seventh Sign (1988) is a supernatural thriller that explores biblical prophecies and the impending apocalypse, with Demi Moore delivering a compelling performance.""","[-0.01106549 -0.03103237 -0.02330694 ... -0.04847583  0.00557766
  0.01032235]"
2264,We're No Angels ,Drama,1989,"""We're No Angels"" is a charming and hilarious comedy about two escaped convicts who pose as priests to help a struggling family during Christmas.","[ 1.69619348e-05  4.88894498e-02 -1.74147693e-02 ... -1.14446455e-02
 -4.09064110e-03 -7.11763875e-03]"
2265,Nothing But Trouble ,"Adventure,Comedy",1991,"""Nothing But Trouble is a bizarre and chaotic comedy that fails to deliver laughs, despite its talented cast and unique premise.""","[ 0.0010822   0.04227817 -0.0147328  ... -0.00078475 -0.02049349
 -0.01150483]"
2266,"Butcher's Wife, The ","Comedy,Romance",1991,A clairvoyant woman marries a butcher and uses her psychic abilities to help the people in her neighborhood.,"[-0.01171681 -0.0107918  -0.00472028 ... -0.01024767  0.01480018
  0.03701858]"
2267,Mortal Thoughts ,"Mystery,Thriller",1991,"""Mortal Thoughts (1991) is a gripping psychological thriller that delves into the dark secrets and twisted relationships of two best friends involved in a murder investigation.""","[-0.01031547  0.02304761 -0.03071933 ... -0.00375679  0.01889547
  0.01128052]"
2268,"Few Good Men, A ","Crime,Drama",1992,"""A Few Good Men"" is a gripping courtroom drama that explores the moral complexities of military justice, featuring stellar performances from Tom Cruise and Jack Nicholson.","[ 0.02173784  0.01263262 -0.02781957 ... -0.03223317  0.03150336
 -0.02255453]"
2269,Indecent Proposal ,Drama,1993,Indecent Proposal (1993) is a provocative drama about a wealthy man who offers a young couple one million dollars for a night with the wife.,"[-0.01515875 -0.02000382 -0.03112641 ... -0.04634414 -0.01107204
 -0.00493776]"
2270,"Century of Cinema, A ",Documentary,1994,"""A captivating documentary that celebrates the rich history of cinema, spanning a century of groundbreaking films and influential filmmakers.""","[-0.00687388  0.02444823 -0.02674244 ... -0.06024492  0.00877404
 -0.05625194]"
2271,Permanent Midnight ,Drama,1998,"""Permanent Midnight"" is a dark and gritty drama based on the true story of a struggling writer's descent into drug addiction and self-destruction.","[-0.02322623 -0.03621546 -0.00912938 ... -0.0217662  -0.00270399
 -0.06410708]"
2272,One True Thing ,Drama,1998,"""One True Thing"" is a heartfelt drama that explores the complexities of family dynamics and the power of love in the face of tragedy.","[-0.03578102 -0.01870058 -0.01241822 ... -0.02518115  0.01467608
 -0.05536061]"
2273,Rush Hour ,"Action,Thriller",1998,"""Rush Hour is a hilarious action-comedy that pairs Jackie Chan and Chris Tucker as an unlikely duo solving crimes in Los Angeles.""","[-0.01616083  0.00748442 -0.02390473 ... -0.02143966  0.00964136
  0.02598059]"
2274,Lilian's Story ,Drama,1995,"""Lilian's Story"" (1995) is a haunting and powerful drama that explores the traumatic life of Lilian Singer, a woman who endured abuse and isolation.","[-0.01580372  0.03414683 -0.01495725 ... -0.04441249 -0.00025158
 -0.03684832]"
2275,Six-String Samurai ,"Action,Adventure,Sci-Fi",1998,"In a post-apocalyptic world, a guitar-wielding samurai battles his way through the wasteland to claim the throne of Rock 'n' Roll.","[ 0.0288046   0.00314998 -0.00836396 ... -0.04465211  0.01921968
 -0.02421978]"
2276,"Soldier's Daughter Never Cries, A ",Drama,1998,"""Soldier's Daughter Never Cries (1998) is a poignant drama that explores the complexities of family, identity, and love through the eyes of an American expatriate in Paris.""","[ 0.00022729  0.00029259 -0.02380908 ...  0.0002291   0.01022817
 -0.00130653]"
2277,Somewhere in the City ,Drama,1997,"Somewhere in the City (1997) is a quirky ensemble comedy set in New York City, exploring the lives and relationships of various eccentric characters.","[-0.00937541  0.01039114 -0.01904103 ... -0.02687671  0.00491342
 -0.00854508]"
2278,Ronin ,"Action,Crime,Thriller",1998,"""Ronin is a thrilling action film set in post-Cold War Europe, following a group of skilled mercenaries on a dangerous mission to retrieve a mysterious briefcase.""","[ 0.02518445 -0.00066651 -0.02893823 ... -0.01484449 -0.01457149
 -0.00211683]"
2279,Urban Legend ,"Horror,Thriller",1998,"""Urban Legend (1998) is a suspenseful slasher film that follows a group of college students as they are hunted by a killer who uses urban legends as inspiration.""","[ 0.00347824  0.00818241 -0.0368424  ... -0.04478034  0.02487797
  0.03773398]"
2280,Clay Pigeons ,Crime,1998,"""Clay Pigeons (1998) is a dark comedy thriller about a man who becomes entangled in a series of murders in a small town.""","[ 0.00570576 -0.02196903 -0.01294288 ... -0.02269053  0.03330693
 -0.00669599]"
2281,Monument Ave. ,Crime,1998,"Monument Ave. (1998) is a gritty crime drama set in Boston's Irish-American neighborhood, exploring loyalty, betrayal, and the consequences of living by a code.","[-0.01295565  0.01801711 -0.03508148 ... -0.02802095  0.00927226
 -0.00278381]"
2282,Pecker ,"Comedy,Drama",1998,"""Pecker (1998) is a quirky comedy directed by John Waters, following the rise of an amateur photographer who becomes an overnight sensation in the art world.""","[-0.03271313  0.04740744 -0.02677889 ... -0.00443406  0.06266692
 -0.03095114]"
2283,"Sheltering Sky, The ",Drama,1990,"""Sheltering Sky (1990) is a haunting and visually stunning film that explores the existential journey of an American couple in North Africa, delving into themes of love, loss, and self-discovery.""","[-0.03358468  0.0201029  -0.01685222 ... -0.03425192  0.02947855
 -0.01146293]"
2284,Bandit Queen ,Drama,1994,"Bandit Queen (1994) is a powerful and gritty biographical drama that tells the harrowing story of Phoolan Devi, a notorious female bandit in India.","[ 0.00900088  0.04974974 -0.00711804 ... -0.00076729  0.04479008
  0.03790165]"
2285,If.... ,Drama,1968,"""If.... is a provocative and rebellious British film that explores the themes of youth, authority, and revolution in a boarding school setting.""","[-0.05726431  0.09748389 -0.03018337 ... -0.03846278  0.01986683
 -0.06470269]"
2286,"Fiendish Plot of Dr. Fu Manchu, The ",Comedy,1980,"""The Fiendish Plot of Dr. Fu Manchu"" is a comedic adventure film that follows the notorious villain's attempt to conquer the world using his diabolical inventions.","[ 0.01035512  0.03011147 -0.01126602 ... -0.00938405  0.03373791
 -0.04014863]"
2287,Them! ,"Sci-Fi,Thriller,War",1954,"""Them!"" is a classic 1954 sci-fi horror film about giant mutated ants terrorizing a small town, with suspenseful thrills and impressive special effects.","[-0.07492124  0.00758464 -0.03178741 ... -0.04688687 -0.00539827
  0.04863247]"
2288,"Thing, The ","Action,Horror,Sci-Fi,Thriller",1982,"""The Thing"" is a gripping and terrifying sci-fi horror film set in Antarctica, where a shape-shifting alien wreaks havoc on a group of researchers.","[-0.05211828 -0.0104972  -0.02998723 ... -0.04583333  0.00503966
  0.04509786]"
2289,"Player, The ","Comedy,Drama",1992,"""The Player"" is a satirical thriller directed by Robert Altman, following a Hollywood executive who becomes entangled in murder after rejecting a screenwriter's pitch.","[-0.00401936 -0.00112003 -0.03417624 ...  0.01591607  0.01481197
  0.00642503]"
2290,Stardust Memories ,"Comedy,Drama",1980,"Stardust Memories (1980) is a surreal and introspective film by Woody Allen, exploring the complexities of love, fame, and artistic expression.","[-0.00962699  0.04138066 -0.03346362 ... -0.04928061  0.03435279
  0.00187453]"
2291,Edward Scissorhands ,"Drama,Romance",1990,"""Tim Burton's whimsical and poignant fairy tale about a gentle, misunderstood outsider with scissors for hands navigating love, acceptance, and suburban conformity.""","[-0.01906704  0.05497075 -0.02116324 ... -0.03018528 -0.01054808
 -0.03759744]"
2292,Overnight Delivery ,Romance,1996,"""Overnight Delivery"" is a lighthearted romantic comedy about a college student who embarks on a wild road trip to stop his girlfriend from cheating on him.","[-0.01020131  0.04142997 -0.01388397 ... -0.0196628   0.03995033
 -0.03256856]"
2293,Shadrach ,Drama,1998,"""Shadrach (1998) is a heartfelt drama set in the 1930s, exploring themes of friendship and redemption through the story of an elderly former slave's final wish.""","[ 0.00237686  0.00262041 -0.01709357 ...  0.00475373  0.02489618
 -0.02067465]"
2294,Antz ,"Animation,Children's",1998,"Antz (1998) is a witty and entertaining animated film that explores themes of individuality, friendship, and the power of standing up for what you believe in.","[-0.07788363  0.03712079 -0.03493207 ... -0.00393752  0.03747099
  0.0622999 ]"
2295,"Impostors, The ",Comedy,1998,"""The Impostors (1998) is a hilarious comedy about two struggling actors who inadvertently find themselves aboard a luxury cruise ship filled with eccentric characters.""","[-0.02444371  0.04841345 -0.02588258 ... -0.01454943  0.03757967
 -0.01943309]"
2296,"Night at the Roxbury, A ",Comedy,1998,"""Night at the Roxbury"" is a hilarious comedy about two dim-witted brothers who dream of getting into the exclusive Roxbury nightclub.","[-0.00287729  0.05589717 -0.02626818 ... -0.01837346 -0.00066235
  0.0162254 ]"
2297,What Dreams May Come ,"Drama,Romance",1998,"""What Dreams May Come"" is a visually stunning and emotionally gripping film that explores the afterlife and the power of love, starring Robin Williams in a mesmerizing performance.","[ 0.01612459  0.02323658 -0.02003312 ... -0.02099876  0.00011945
 -0.03359801]"
