user,history_item_id,history_rating,item_id,rating
3023,"[3578, 2690, 3717, 2676, 2629, 968, 2490, 2394, 2395, 2093, 1513, 2724, 3273, 2396, 2762, 3114, 3176, 2987, 2701, 3798]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",3148,1
3024,"[329, 2232, 2808, 2393, 3269, 196, 1831, 1917, 1544, 737, 172, 3697, 1779, 2986, 173, 2448, 519, 2701, 611, 1862]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3408,1
3025,"[1380, 2877, 2017, 1416, 1772, 48, 3605, 3610, 3602, 2088, 3600, 969, 928, 920, 912, 265, 1247, 902, 898, 1296]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",933,1
3026,"[762, 3248, 258, 1474, 1837, 1855, 2042, 2385, 2953, 2169, 3042, 88, 2799, 2379, 2380, 2382, 2383, 2296, 1503, 3041]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2381,0
3027,"[1617, 608, 2194, 2542, 6]","[1, 0, 1, 1, 1]",2580,1
3028,"[2080, 1747, 21, 1028, 1517, 1476, 2081, 3448, 2150, 1883, 2302, 1923, 3255, 2883, 380, 1020, 1380, 2539, 2124, 3809]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3398,1
3029,"[1171, 1923, 171, 500, 3253, 2861, 1485, 785, 231, 1614, 3466, 3712, 88, 248, 1646, 216, 2252, 38, 3952, 3507]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",3510,1
303,"[3072, 39, 2243, 3361, 348, 357, 1968, 1060, 1285, 3751, 2797, 2407, 3039, 2245, 52, 497, 3308, 2371, 1171, 3809]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1485,1
3030,"[265, 3148, 36, 300, 508, 562, 3418, 3100]","[1, 1, 1, 1, 1, 1, 1, 1]",150,1
3031,"[2278, 1785, 112, 555, 999, 1627, 2616, 1352, 2126, 2605, 2986, 1598, 153, 1647, 1562, 2568, 3911, 3751, 3514, 648]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",3513,1
3032,"[782, 103, 1798, 2263, 3063, 540, 2741, 3835, 291, 3056, 1427, 1208, 2944, 3753, 2815, 1266, 3873, 1201, 553, 3487]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",383,1
3033,"[47, 1200, 457, 587, 3826, 546, 2706, 1573, 165, 608, 586, 2023, 3536, 32, 1962, 1918, 2002, 2001, 541, 2011]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2918,1
3034,"[1393, 2268, 3238, 380, 3173, 3408, 3083, 2858, 2706, 3285]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 0]",3004,0
3035,"[539, 1307, 2424, 595, 2355, 1242, 260, 1198, 1196, 589, 1036, 3404, 2571, 1954, 457, 1240, 3418, 1387, 1291, 474]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1]",1610,1
3036,"[1240, 1287, 3169, 1948, 2067, 3062, 953, 1079, 2948, 1343, 1307, 1036, 2000, 1955, 2921, 906, 1246, 3763, 2353, 2716]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2401,1
3037,"[508, 1678, 1682, 3176, 361, 3178, 261, 1357, 1411, 62, 22, 249, 337, 1721, 306, 1735, 225, 350, 307, 1271]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",832,1
3038,"[2985, 2365, 2628, 1087, 551, 3061, 364, 2565, 2746, 661, 901, 2657, 2877, 1298, 1380, 1416, 2135, 1031, 1079, 1230]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",2396,1
3039,"[931, 1936, 973, 2205, 2204, 1068, 3628, 3792, 3644, 3643, 3122, 956, 2201, 958, 913, 3642, 953, 2206, 1935, 1938]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1937,1
304,"[1248, 1284, 2987, 1748, 164, 3364, 1179, 2726, 1783]","[1, 1, 1, 0, 1, 1, 1, 1, 0]",2008,0
3040,"[1580, 1584, 1527, 198, 1748, 480]","[1, 1, 1, 0, 1, 1]",1921,1
3041,"[296, 3798, 3717, 2881, 2908, 3751, 111, 2424, 593, 858, 3513, 3173, 1997, 3952, 3897, 3317, 3916, 2769, 2710, 3950]","[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1]",1258,1
3042,"[1095, 1317, 1689, 597, 508, 141, 104, 514, 3809, 365, 364, 2236, 1693, 24, 500, 230, 426, 351, 3253, 377]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2699,1
3043,"[3882, 3794, 3785, 3786, 3646, 3830, 3616, 3743, 3299]","[1, 0, 1, 1, 1, 0, 0, 0, 0]",3325,0
3044,"[1049, 2641, 1327, 1717, 1603, 1754, 2111, 1518, 2012, 1552, 2263, 3016, 1806, 2881, 1974, 3457, 1091, 2328, 2782, 2269]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",410,1
3045,"[3435, 3683, 930, 1069, 2987, 1152, 1179, 1783, 681, 858, 318, 1221, 527, 1198, 296, 1233, 608, 2396, 2997, 2028]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1208,1
3046,"[3176, 2840, 2907, 2987, 2337, 3114, 3798, 2672, 2600, 2714, 1645, 1407, 724, 2107, 2617, 2026, 532, 1717, 3908, 3785]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1]",3484,0
3047,"[1466, 3104, 293, 6, 1589, 919, 541, 750, 1206, 2495, 2363, 1270, 3793, 1356, 1653, 1274, 1573, 1127, 1748, 3175]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",1527,1
3048,"[1394, 356, 2804, 2028, 858, 1036, 1221, 1198, 1242, 110, 1240, 1912, 3576, 1291, 1610, 1954, 3404, 733, 2912, 1275]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0]",3578,1
3049,"[357, 2067, 2969, 2291, 2208, 892, 931, 1357, 222, 2125, 1183, 85, 2065, 915, 943, 1277, 838, 342, 2243, 2100]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2145,1
305,"[2394, 595, 588, 2087, 2946, 346, 783, 2099, 3675, 1088, 2877, 1031, 1688, 1030, 1380, 3142, 327, 1772, 2088, 48]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1]",829,1
3050,"[2021, 2346, 2628, 1573, 2117, 2527, 780, 316, 3770, 2533, 3070, 2454, 2407, 1653, 198, 1876, 2699, 674, 3698, 3079]","[1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1]",3408,1
3051,"[1222, 2625, 3429, 2539, 196, 2568, 3863, 329, 2890, 2978, 2478, 2906, 2840, 3354, 1060, 2355, 3300, 2324, 2692, 3698]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",3409,1
3052,"[2455, 2528, 680, 198, 2046, 316, 2495, 2053, 2054, 1320, 2186, 1260, 1284, 3334, 930, 1748, 3827, 3863, 3793, 3864]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",3826,1
3053,"[1198, 1096, 1288, 3608, 2918, 2336, 1259, 1116, 2427, 2318, 3521, 348, 2028, 337, 1997, 1221, 1922, 3730, 2511, 1952]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3808,1
3054,"[1476, 1629, 450, 1569, 2671, 2165, 597, 1620, 339, 805, 2572, 333, 783, 3254, 3248, 3247, 288, 1461, 62, 88]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]",2718,0
3055,"[2414, 2699, 1375, 165, 748, 329, 2393, 3441, 466, 2881, 153, 1373, 919, 1073, 3699, 2470, 1009, 1371, 2088, 2950]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1405,1
3056,"[317, 367, 2161, 2054, 2, 60, 3489, 2143, 788, 1258, 1278, 3917, 3476, 1997, 253, 2288, 2455, 1639, 1270, 3471]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1584,1
3057,"[2125, 151, 1805, 3020, 3186, 1897, 1183, 62, 3107, 1735, 372, 1620, 3911, 168, 2490, 3751, 3785, 1997, 3159, 3753]","[1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",3793,0
3058,"[2122, 3508, 3897, 908, 3535, 1214, 1278, 1219, 2194, 474, 457, 3418, 356, 2706, 11, 1895, 1276, 3421, 1923, 69]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3255,1
3059,"[1704, 1208, 1267, 531, 720, 2366, 899, 2648, 1231, 1242, 1408, 1175, 1276, 1265, 1240, 1288, 1097, 1394, 1270, 2762]","[1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",326,1
306,"[3879, 3826, 2797, 216, 336, 358, 2959, 1228, 3273, 3623, 3298, 3555, 3409, 3798, 3596, 3484, 3316, 3285, 3752, 3177]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",3753,1
3060,"[1625, 1483, 866, 2803, 1610, 47, 2916, 1805, 1845, 225, 1597, 1615, 628, 1370, 1620, 3005, 1608, 481, 1754]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",22,1
3061,"[1580, 3426, 356, 587, 1265, 2797, 2174, 1214, 377, 2949, 2947, 1304, 480, 318]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",527,1
3062,"[1772, 3005, 1625, 2762, 2571, 2722, 1762, 3452, 110, 2976, 1883, 3264, 3361, 429, 784, 1895, 1835, 2433, 3471, 1552]","[0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",435,0
3063,"[1320, 2525, 2858, 2706, 3649, 11, 3535, 1327, 3706, 1198, 1085, 260, 1204, 1196, 1210, 1291, 3544, 498, 50, 2657]","[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",3355,0
3064,"[2987, 3114, 3408, 3513, 1387, 1090, 1374, 1035, 2529, 2455, 780, 3841, 1197, 589, 1580, 3148, 356, 2028, 1231, 1957]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1208,1
3065,"[1588, 1196, 3168, 3461, 923, 1208, 1219, 1197, 1307, 2918, 2248, 1968, 3911, 3499, 1270, 1302, 3481, 3793, 3896, 3909]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3510,1
3066,"[1805, 1921, 1717, 2395, 588, 380, 104, 170, 2167, 3052, 1120, 1060, 1777, 551, 344, 2916, 2302, 3809, 3255, 70]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1673,1
3067,"[2279, 1598, 2688, 2616, 3113, 179, 1191, 2007, 3146, 256, 3180, 1601, 1878, 2386, 1036, 1394, 1968, 2104, 2064, 2791]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]",2915,1
3068,"[1617, 2664, 3471]","[1, 1, 1]",924,1
3069,"[688, 593, 318, 296, 1213, 1704, 2329, 529, 3246, 1393, 778, 3105, 1639, 1682, 3948, 3481, 3617, 3785, 3409, 3301]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",3513,1
307,"[589, 2890, 3196, 3359, 1997, 1080, 1, 1344, 2997, 1214, 593, 3147, 1222, 3406, 1704, 1172, 1785, 1259, 1948, 457]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2791,1
3070,"[1148, 910, 912, 41, 1276, 2859, 1256, 858, 1212, 1394, 111, 2804, 1041, 1206, 1189, 3819, 1217, 1235, 919, 2064]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",899,1
3071,"[3543, 2599, 1911, 2336, 3408, 3175, 2861, 2688]","[1, 1, 0, 1, 1, 1, 0, 0]",913,1
3072,"[2863, 2064, 2140, 260, 2087, 2797, 1019, 1254, 1204, 2366, 3699, 1376, 39, 2973, 1914, 3072, 2150, 125, 2946, 919]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1]",1617,1
3073,"[3702, 3703, 2858, 1394, 910, 1, 1276, 1259, 1885, 2542, 2716, 1270, 1079, 3361, 1968, 2321, 2396, 3039, 3108, 1285]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3341,1
3074,"[2826, 2706, 2699, 2501, 2766, 3831, 534, 3457, 3198, 3897, 3512, 3915, 3408, 3185, 3580, 3325, 3316, 3747, 3317, 3275]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",3720,1
3075,"[1922, 1228, 2731, 388, 2324, 2329, 3105, 3210, 2305, 3449, 2501, 2437, 2908, 3260, 1594, 1096, 150, 2866, 2018, 337]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3317,1
3076,"[2427, 1722, 2006, 480]","[1, 1, 1, 1]",1047,1
3077,"[364, 1274, 2102, 1617, 541, 919, 1210, 1265, 1408, 50, 2762, 1240, 1200, 1214, 924, 1089, 1036, 2542, 1249, 1610]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3386,1
3078,"[2858, 3811, 908, 1288, 3095, 3783, 670, 3504, 1084, 608, 923, 1221, 904, 1952]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1252,1
3079,"[1036, 1954, 1210, 474, 2743, 1221, 1247, 296, 1225, 111, 912, 1217, 608, 318, 3536, 2919, 1199, 1073, 1192, 1459]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2155,1
308,"[3664, 880, 2817, 1461, 2986, 445, 432, 153, 1992, 3835, 2953, 325, 429, 3063, 355, 420, 2412, 546, 1707, 1445]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",737,0
3080,"[1333, 1214, 2076, 3019, 2951, 2164, 1351, 971, 1103, 2330, 307, 1096, 1945, 1296, 1263, 1997, 2919, 1199, 2944, 3270]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2160,1
3081,"[1960, 1078, 1244, 1259, 529, 2291, 145, 3836, 3802, 3926, 673, 1216, 3834, 3873, 3812, 3263, 2302, 3869, 3760, 3450]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]",3,1
3082,"[3251, 2126, 695, 1265, 39, 1393, 276, 1573, 2455, 2722, 2762, 457, 2917, 1036, 3505, 3101, 1370, 3102, 3005, 2803]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",2505,0
3083,"[1200, 926, 2123, 1690, 2971, 1927, 2748, 1225, 2858, 11, 3214, 3363, 3649, 2793, 1321, 2141, 2569, 2539, 1440, 1688]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",3801,1
3084,"[3535, 3146, 3276, 3355, 3302, 3163, 3322, 3515, 3318, 3285, 3239, 3579, 3149, 3324, 3124, 3127, 3326, 3811, 1387, 110]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",2529,1
3085,"[3755, 1722, 3639, 2763, 2989, 170, 1687, 736, 3082, 3623, 1552, 2023, 2490, 1608, 2334, 1616, 517, 2881, 3879, 208]","[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1801,1
3086,"[10, 316, 1699, 21, 1923, 708, 1612, 2916, 1619, 2302, 1573, 1835, 353, 457, 832, 3686, 1721, 11, 494, 2433]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1059,1
3087,"[3714, 253, 832, 1958, 2312, 372, 22, 3528, 848, 1888, 2875, 1619, 1399, 491, 537, 1027, 273, 207, 536, 1733]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1]",3250,1
3088,"[1784, 1265, 34, 597, 2396, 1357, 1393, 377, 904, 2804, 1225, 1956, 1961, 2797, 1967, 2140, 1197, 1307, 1172, 2406]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3699,1
3089,"[3175, 1291, 1580, 808, 1129, 2916, 2528, 952, 590, 1376, 1375, 1615, 112, 1372, 653, 648, 849, 329, 2690, 2396]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1408,1
309,"[185, 3326, 2322, 1250, 593, 296, 2761, 2501, 1291, 1960, 110, 1287, 2700, 3366, 1393, 2194, 1307, 356, 448, 2797]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3418,1
3090,"[1136, 3421, 3339, 1278, 1235, 3671, 581, 1144, 3739, 745, 1, 1288, 1270, 2700, 3470, 923, 1210, 1097, 924, 2355]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",480,1
3091,"[2762, 457, 1343, 490, 1754, 280, 1573, 3476, 3499, 1347, 1717, 2710, 1644, 2797, 260, 1009, 788, 367, 2622, 2054]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]",1259,1
3092,"[1965, 1570, 2529, 3175, 2968, 1374, 1306, 1653, 2009, 1584, 2985, 680, 2527, 2455, 1215, 2528, 1129, 3658, 3702, 3471]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",924,1
3093,"[3239, 3316, 3286, 3717, 3730, 951, 1282, 3793, 3911, 3831, 3744, 3285, 3897, 3948, 3317, 3909, 3912, 3824, 3893, 3852]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1]",3882,1
3094,"[223, 2770, 2997, 2355, 1127, 2710, 2707, 3203, 2716, 2428, 785, 2734, 913, 2700, 3219, 2901, 2762, 2013, 3273, 2721]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",3793,1
3095,"[1079, 3210, 3552, 1968, 2248, 1270, 2716, 2915, 2144, 3039, 2174, 2145, 2245, 2247, 2406, 3397, 2926, 2100, 1297, 3526]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3948,1
3096,"[539, 587, 440, 357, 1408, 3155, 2424, 2671, 2724, 802, 207, 1353, 736, 3528, 1569, 1409, 236, 2316, 3257, 605]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3705,1
3097,"[2858, 1307, 1394, 1188, 1265, 3357, 1639, 1296, 1408, 1277, 1674, 1172, 2020, 3481, 1428, 650, 2390, 3512, 3538, 3515]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3578,1
3098,"[2221, 3239, 3301, 370, 3189, 2530, 2532, 3190, 94, 1640, 1874, 50, 1822, 3265, 1617, 3114, 2858, 2997, 296, 1213]","[1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1,1
3099,"[329, 1375, 748, 3697, 185, 2094, 2377, 2722, 1373, 2615, 435, 3864, 160, 1590, 880, 3802, 1882, 258, 2450, 2701]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]",2643,1
31,"[946, 1077, 1125, 3028, 3040, 3200, 2407, 2302, 2935, 2111, 3591, 901, 934, 3608, 368, 2780, 3341, 3247, 3525, 3524]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",3450,1
310,"[2142, 126, 1588, 502, 1702, 455, 1474, 484, 609, 2053, 2036, 3439, 2720, 1359, 2953, 1489, 1707, 1822, 1826, 3753]","[0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",1196,1
3100,"[3386, 1092, 2583, 2858, 318, 2028, 1358, 265, 58, 25, 1885, 296, 3174, 34, 1704, 1673, 1094, 1393, 778, 529]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2890,1
3101,"[3489, 541, 1252, 1258, 2664, 1321, 904, 912, 1249, 1250, 1090, 1960, 1222, 1272, 1266, 3871, 368, 2012, 996, 2300]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1136,1
3102,"[1274, 2858, 1127, 2908, 2710, 3203, 2575, 1093, 2712, 2959, 2716, 3578, 2526, 2734, 3354, 1959]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1]",2692,1
3103,"[1230, 2303, 1387, 1244, 608, 1284, 3408, 1259, 3814, 314, 2291, 589, 1078, 1077, 3801, 1090, 529, 1197, 3148, 3160]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2355,1
3104,"[1214, 1240, 3421, 3578, 3863, 3298, 3452, 3825, 3717, 3594, 3273]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1]",3826,0
3105,"[969, 919, 1234, 1041, 3683, 1954, 34, 2565, 2501, 910, 2997, 1185, 1704, 223, 1136, 1242, 2324, 1291, 1210, 954]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",943,1
3106,"[1206, 3481, 527, 912, 1262, 2028, 1094, 1208, 3948, 3510, 3578, 2769, 3949, 1416, 1466, 2424, 1617, 1213, 1247, 913]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1267,1
3107,"[2416, 3525, 2012, 2011, 3107, 592, 1092, 1562, 147, 1377, 153, 2974, 3285, 2997, 1257, 3156, 3705, 141, 3671, 2710]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0]",541,1
3108,"[1892, 1597, 1422, 2819, 1343, 3101, 2890, 356, 2670, 3339, 1488, 3681, 599, 1266, 3508, 1283, 2921, 2401, 2922, 3074]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",553,1
3109,"[3176, 780, 3163, 1580, 3263, 3452, 2413, 3325, 1969, 3354, 2388, 3481, 3281, 1361, 1189, 1192, 1147, 581, 1123, 1191]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3865,0
311,"[480, 1544]","[1, 0]",648,1
3110,"[1953, 2949, 1222, 2948, 3418, 1387, 2947, 3763, 1036, 21, 2912, 1610, 3578, 1954, 1220, 2993, 3853, 1945, 3468, 1225]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1084,1
3111,"[153, 445, 419, 1887, 19, 3243, 2598, 2052, 765, 1021, 486, 2296, 186, 63, 1456, 3248, 38, 1468, 429, 485]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]",438,1
3112,"[2914, 1292, 3536, 1257, 307, 308, 1625, 903, 3386, 1645, 648, 164, 2413, 1464, 1644, 2338, 1084, 3019, 592, 3178]","[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",2012,1
3113,"[236, 186, 1485, 784, 46, 377, 605, 1703, 1593, 612, 2136, 2858, 781, 697, 648, 2445, 2248, 380, 1552, 1874]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",1845,1
3114,"[1446, 1916, 1265, 2321, 2395, 356, 1517, 63, 2706, 1777, 708, 3477, 1057, 3712, 1895, 3263, 597, 1753, 2723, 2797]","[1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1]",2133,1
3115,"[480, 1372, 1356, 1921, 1580, 2628, 316, 1544, 2012, 1831, 908, 1090, 3872, 2355, 1035, 3160, 3408, 3868]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",2529,1
