,movie_id,name,cleaned_genre,year
1951,2020,Dangerous Liaisons ,"Drama,Romance",1988
1952,2021,Dune ,"Fantasy,Sci-Fi",1984
1953,2022,"Last Temptation of Christ, The ",Drama,1988
1954,2023,"Godfather: Part III, The ","Action,Crime,Drama",1990
1955,2024,"Rapture, The ","Drama,Mystery",1991
1956,2025,Lolita ,"Drama,Romance",1997
1957,2026,Disturbing Behavior ,"Horror,Thriller",1998
1958,2027,Mafia! ,"Comedy,Crime",1998
1959,2028,Saving Private Ryan ,"Action,Drama,War",1998
1960,2029,Billy's Hollywood Screen Kiss ,"Comedy,Romance",1997
1961,2030,East Palace West Palace (Dong gong xi gong) ,Drama,1997
1962,2031,"$1,000,000 Duck ","Children's,Comedy",1971
1963,2032,"Barefoot Executive, The ","Children's,Comedy",1971
1964,2033,"Black Cauldron, The ","Animation,Children's",1985
1965,2034,"Black Hole, The ",Sci-Fi,1979
1966,2035,Blackbeard's Ghost ,"Children's,Comedy",1968
1967,2036,Blank Check ,"Children's,Comedy",1994
1968,2037,Candleshoe ,"Adventure,Children's,Comedy",1977
1969,2038,"Cat from Outer Space, The ","Children's,Comedy,Sci-Fi",1978
1970,2039,Cheetah ,"Adventure,Children's",1989
1971,2040,"Computer Wore Tennis Shoes, The ","Children's,Comedy",1970
1972,2041,Condorman ,"Action,Adventure,Children's,Comedy",1981
1973,2042,D2: The Mighty Ducks ,"Children's,Comedy",1994
1974,2043,Darby O'Gill and the Little People ,"Adventure,Children's,Fantasy",1959
1975,2044,"Devil and Max Devlin, The ",Comedy,1981
1976,2045,"Far Off Place, A ","Adventure,Children's,Drama,Romance",1993
1977,2046,Flight of the Navigator ,"Adventure,Children's,Sci-Fi",1986
1978,2047,"Gnome-Mobile, The ",Children's,1967
1979,2048,"Great Mouse Detective, The ","Animation,Children's",1986
1980,2049,"Happiest Millionaire, The ","Comedy,Musical",1967
1981,2050,Herbie Goes Bananas ,"Adventure,Children's,Comedy",1980
1982,2051,Herbie Goes to Monte Carlo ,"Adventure,Children's,Comedy",1977
1983,2052,Hocus Pocus ,"Children's,Comedy",1993
1984,2053,"Honey, I Blew Up the Kid ","Children's,Comedy,Sci-Fi",1992
1985,2054,"Honey, I Shrunk the Kids ","Adventure,Children's,Comedy,Fantasy,Sci-Fi",1989
1986,2055,Hot Lead and Cold Feet ,"Comedy,Western",1978
1987,2056,In Search of the Castaways ,"Adventure,Children's",1962
1988,2057,"Incredible Journey, The ","Adventure,Children's",1963
1989,2058,"Negotiator, The ","Action,Thriller",1998
1990,2059,"Parent Trap, The ","Children's,Drama",1998
1991,2060,BASEketball ,Comedy,1998
1992,2061,Full Tilt Boogie ,Documentary,1997
1993,2062,"Governess, The ","Drama,Romance",1998
1994,2063,Seventh Heaven (Le Septième ciel) ,"Drama,Romance",1997
1995,2064,Roger & Me ,"Comedy,Documentary",1989
1996,2065,"Purple Rose of Cairo, The ","Comedy,Drama,Romance",1985
1997,2066,Out of the Past ,Film-Noir,1947
1998,2067,Doctor Zhivago ,"Drama,Romance,War",1965
1999,2068,Fanny and Alexander ,Drama,1982
2000,2069,"Trip to Bountiful, The ",Drama,1985
2001,2070,Tender Mercies ,Drama,1983
2002,2071,And the Band Played On ,Drama,1993
2003,2072,"'burbs, The ",Comedy,1989
2004,2073,Fandango ,Comedy,1985
2005,2074,"Night Porter, The (Il Portiere di notte) ",Drama,1974
2006,2075,Mephisto ,"Drama,War",1981
2007,2076,Blue Velvet ,"Drama,Mystery",1986
2008,2077,"Journey of Natty Gann, The ","Adventure,Children's",1985
2009,2078,"Jungle Book, The ","Animation,Children's,Comedy,Musical",1967
2010,2079,Kidnapped ,"Children's,Drama",1960
2011,2080,Lady and the Tramp ,"Animation,Children's,Comedy,Musical,Romance",1955
2012,2081,"Little Mermaid, The ","Animation,Children's,Comedy,Musical,Romance",1989
2013,2082,"Mighty Ducks, The ","Children's,Comedy",1992
2014,2083,"Muppet Christmas Carol, The ","Children's,Musical",1992
2015,2084,Newsies ,"Children's,Musical",1992
2016,2085,101 Dalmatians ,"Animation,Children's",1961
2017,2086,One Magic Christmas ,"Drama,Fantasy",1985
2018,2087,Peter Pan ,"Animation,Children's,Fantasy,Musical",1953
2019,2088,Popeye ,"Adventure,Comedy,Musical",1980
2020,2089,"Rescuers Down Under, The ","Animation,Children's",1990
2021,2090,"Rescuers, The ","Animation,Children's",1977
2022,2091,Return from Witch Mountain ,"Children's,Sci-Fi",1978
2023,2092,"Return of Jafar, The ","Animation,Children's,Musical",1993
2024,2093,Return to Oz ,"Adventure,Children's,Fantasy,Sci-Fi",1985
2025,2094,"Rocketeer, The ","Action,Adventure,Sci-Fi",1991
2026,2095,"Shaggy D.A., The ","Children's,Comedy",1976
2027,2096,Sleeping Beauty ,"Animation,Children's,Musical",1959
2028,2097,Something Wicked This Way Comes ,"Children's,Horror",1983
2029,2098,Son of Flubber ,"Children's,Comedy",1963
2030,2099,Song of the South ,"Adventure,Animation,Children's,Musical",1946
2031,2100,Splash ,"Comedy,Fantasy,Romance",1984
2032,2101,Squanto: A Warrior's Tale ,"Adventure,Drama",1994
2033,2102,Steamboat Willie ,"Animation,Children's,Comedy,Musical",1940
2034,2103,Tall Tale ,"Adventure,Children's",1994
2035,2104,Tex ,Drama,1982
2036,2105,Tron ,"Action,Adventure,Fantasy,Sci-Fi",1982
2037,2106,Swing Kids ,"Drama,War",1993
2038,2107,Halloween: H20 ,"Horror,Thriller",1998
2039,2108,L.A. Story ,"Comedy,Romance",1991
2040,2109,"Jerk, The ",Comedy,1979
2041,2110,Dead Men Don't Wear Plaid ,"Comedy,Crime,Thriller",1982
2042,2111,"Man with Two Brains, The ",Comedy,1983
2043,2112,Grand Canyon ,"Crime,Drama",1991
2044,2113,Graveyard Shift ,"Horror,Thriller",1990
2045,2114,"Outsiders, The ",Drama,1983
2046,2115,Indiana Jones and the Temple of Doom ,"Action,Adventure",1984
2047,2116,"Lord of the Rings, The ","Adventure,Animation,Children's,Sci-Fi",1978
2048,2117,Nineteen Eighty-Four ,"Drama,Sci-Fi",1984
2049,2118,"Dead Zone, The ","Horror,Thriller",1983
2050,2119,Maximum Overdrive ,Horror,1986
2051,2120,Needful Things ,"Drama,Horror",1993
2052,2121,Cujo ,"Horror,Thriller",1983
2053,2122,Children of the Corn ,"Horror,Thriller",1984
2054,2123,All Dogs Go to Heaven ,"Animation,Children's",1989
2055,2124,"Addams Family, The ",Comedy,1991
2056,2125,Ever After: A Cinderella Story ,"Drama,Romance",1998
2057,2126,Snake Eyes ,"Action,Crime,Mystery,Thriller",1998
2058,2127,"First Love, Last Rites ","Drama,Romance",1997
2059,2128,Safe Men ,Comedy,1998
2060,2129,"Saltmen of Tibet, The ",Documentary,1997
2061,2130,Atlantic City ,"Crime,Drama,Romance",1980
2062,2131,Autumn Sonata (Höstsonaten ) ,Drama,1978
2063,2132,Who's Afraid of Virginia Woolf? ,Drama,1966
2064,2133,Adventures in Babysitting ,"Adventure,Comedy",1987
2065,2134,Weird Science ,Comedy,1985
2066,2135,Doctor Dolittle ,"Adventure,Musical",1967
2067,2136,"Nutty Professor, The ",Comedy,1963
2068,2137,Charlotte's Web ,"Animation,Children's",1973
2069,2138,Watership Down ,"Animation,Children's,Drama,Fantasy",1978
2070,2139,"Secret of NIMH, The ","Animation,Children's",1982
2071,2140,"Dark Crystal, The ","Children's,Fantasy,Sci-Fi",1982
2072,2141,"American Tail, An ","Animation,Children's,Comedy",1986
2073,2142,"American Tail: Fievel Goes West, An ","Animation,Children's,Comedy",1991
2074,2143,Legend ,"Adventure,Fantasy,Romance",1985
2075,2144,Sixteen Candles ,Comedy,1984
2076,2145,Pretty in Pink ,"Comedy,Drama,Romance",1986
2077,2146,St. Elmo's Fire ,"Drama,Romance",1985
2078,2147,"Clan of the Cave Bear, The ",Drama,1986
2079,2148,House ,"Comedy,Horror",1986
2080,2149,House II: The Second Story ,"Comedy,Horror",1987
2081,2150,"Gods Must Be Crazy, The ",Comedy,1980
2082,2151,"Gods Must Be Crazy II, The ",Comedy,1989
2083,2152,Air Bud: Golden Receiver ,"Children's,Comedy",1998
2084,2153,"Avengers, The ","Action,Adventure",1998
2085,2154,How Stella Got Her Groove Back ,"Drama,Romance",1998
2086,2155,"Slums of Beverly Hills, The ",Comedy,1998
2087,2156,"Best Man, The (Il Testimone dello sposo) ","Comedy,Drama",1997
2088,2157,"Chambermaid on the Titanic, The ",Romance,1998
2089,2158,"Henry: Portrait of a Serial Killer, Part 2 ","Crime,Horror",1996
2090,2159,Henry: Portrait of a Serial Killer ,"Crime,Horror",1990
2091,2160,Rosemary's Baby ,"Horror,Thriller",1968
2092,2161,"NeverEnding Story, The ","Adventure,Children's,Fantasy",1984
2093,2162,"NeverEnding Story II: The Next Chapter, The ","Adventure,Children's,Fantasy",1990
2094,2163,Attack of the Killer Tomatoes! ,"Comedy,Horror",1980
2095,2164,Surf Nazis Must Die ,Drama,1987
2096,2165,Your Friends and Neighbors ,Drama,1998
2097,2166,Return to Paradise ,"Drama,Romance",1998
2098,2167,Blade ,"Action,Adventure,Horror",1998
2099,2168,Dance with Me ,"Drama,Romance",1998
2100,2169,Dead Man on Campus ,Comedy,1998
2101,2170,Wrongfully Accused ,"Action,Comedy",1998
2102,2171,"Next Stop, Wonderland ","Comedy,Drama,Romance",1998
2103,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) ",Comedy,1998
2104,2173,"Navigator: A Mediaeval Odyssey, The ","Adventure,Fantasy,Sci-Fi",1988
2105,2174,Beetlejuice ,"Comedy,Fantasy",1988
2106,2175,Déjà Vu ,"Drama,Romance",1997
2107,2176,Rope ,Thriller,1948
2108,2177,Family Plot ,"Comedy,Thriller",1976
2109,2178,Frenzy ,Thriller,1972
2110,2179,Topaz ,Thriller,1969
2111,2180,Torn Curtain ,Thriller,1966
2112,2181,Marnie ,Thriller,1964
2113,2182,"Wrong Man, The ","Drama,Film-Noir,Thriller",1956
2114,2183,"Man Who Knew Too Much, The ",Thriller,1956
2115,2184,"Trouble with Harry, The ","Mystery,Thriller",1955
2116,2185,I Confess ,Thriller,1953
2117,2186,Strangers on a Train ,"Film-Noir,Thriller",1951
2118,2187,Stage Fright ,"Mystery,Thriller",1950
2119,2188,54 ,Drama,1998
2120,2189,I Married A Strange Person ,Animation,1997
2121,2190,Why Do Fools Fall In Love? ,Drama,1998
2122,2191,"Merry War, A ",Comedy,1997
2123,2192,See the Sea (Regarde la mer) ,Drama,1997
2124,2193,Willow ,"Action,Adventure,Fantasy",1988
2125,2194,"Untouchables, The ","Action,Crime,Drama",1987
2126,2195,Dirty Work ,Comedy,1998
2127,2196,Knock Off ,Action,1998
2128,2197,Firelight ,Drama,1997
2129,2198,Modulations ,Documentary,1998
2130,2199,Phoenix ,"Crime,Drama",1998
2131,2200,Under Capricorn ,Drama,1949
2132,2201,"Paradine Case, The ",Drama,1947
2133,2202,Lifeboat ,"Drama,Thriller,War",1944
2134,2203,Shadow of a Doubt ,"Film-Noir,Thriller",1943
2135,2204,Saboteur ,Thriller,1942
2136,2205,Mr. & Mrs. Smith ,Comedy,1941
2137,2206,Suspicion ,"Mystery,Thriller",1941
2138,2207,Jamaica Inn ,Drama,1939
2139,2208,"Lady Vanishes, The ","Comedy,Mystery,Romance,Thriller",1938
2140,2209,Young and Innocent ,"Crime,Thriller",1937
2141,2210,Sabotage ,Thriller,1936
2142,2211,Secret Agent ,Thriller,1936
2143,2212,"Man Who Knew Too Much, The ",Thriller,1934
2144,2213,Waltzes from Vienna ,"Comedy,Musical",1933
2145,2214,Number Seventeen ,Thriller,1932
2146,2215,Rich and Strange ,"Comedy,Romance",1932
2147,2216,"Skin Game, The ",Drama,1931
2148,2217,Elstree Calling ,"Comedy,Musical",1930
2149,2218,Juno and Paycock ,Drama,1930
2150,2219,Murder! ,"Mystery,Thriller",1930
2151,2220,"Manxman, The ",Drama,1929
2152,2221,Blackmail ,Thriller,1929
2153,2222,Champagne ,Comedy,1928
2154,2223,"Farmer's Wife, The ",Comedy,1928
2155,2224,Downhill ,Drama,1927
2156,2225,Easy Virtue ,Drama,1927
2157,2226,"Ring, The ",Drama,1927
2158,2227,"Lodger, The ",Thriller,1926
2159,2228,"Mountain Eagle, The ",Drama,1926
2160,2229,"Pleasure Garden, The ",Drama,1925
2161,2230,Always Tell Your Wife ,Comedy,1923
2162,2231,Rounders ,"Crime,Drama",1998
2163,2232,Cube ,"Sci-Fi,Thriller",1997
2164,2233,Digging to China ,Drama,1998
2165,2234,Let's Talk About Sex ,Drama,1998
2166,2235,One Man's Hero ,"Drama,War",1999
2167,2236,Simon Birch ,Drama,1998
2168,2237,Without Limits ,Drama,1998
2169,2238,Seven Beauties (Pasqualino Settebellezze) ,"Comedy,Drama",1976
2170,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) ,"Comedy,Drama",1975
2171,2240,My Bodyguard ,Drama,1980
2172,2241,Class ,Comedy,1983
2173,2242,"Grandview, U.S.A. ",Drama,1984
2174,2243,Broadcast News ,"Comedy,Drama,Romance",1987
2175,2244,"Allnighter, The ","Comedy,Romance",1987
2176,2245,Working Girl ,"Comedy,Drama",1988
2177,2246,Stars and Bars ,Comedy,1988
2178,2247,Married to the Mob ,Comedy,1988
2179,2248,Say Anything... ,"Comedy,Drama,Romance",1989
2180,2249,My Blue Heaven ,Comedy,1990
2181,2250,Men Don't Leave ,Drama,1990
2182,2251,"Cabinet of Dr. Ramirez, The ",Comedy,1991
2183,2252,Hero ,"Comedy,Drama",1992
2184,2253,Toys ,"Action,Comedy,Fantasy",1992
2185,2254,Choices ,Drama,1981
2186,2255,Young Doctors in Love ,Comedy,1982
2187,2256,Parasite ,"Horror,Sci-Fi",1982
2188,2257,No Small Affair ,"Comedy,Romance",1984
2189,2258,Master Ninja I ,Action,1984
2190,2259,Blame It on Rio ,"Comedy,Romance",1984
2191,2260,Wisdom ,"Action,Crime",1986
2192,2261,One Crazy Summer ,Comedy,1986
2193,2262,About Last Night... ,"Comedy,Drama,Romance",1986
2194,2263,"Seventh Sign, The ",Thriller,1988
2195,2264,We're No Angels ,Drama,1989
2196,2265,Nothing But Trouble ,"Adventure,Comedy",1991
2197,2266,"Butcher's Wife, The ","Comedy,Romance",1991
2198,2267,Mortal Thoughts ,"Mystery,Thriller",1991
2199,2268,"Few Good Men, A ","Crime,Drama",1992
2200,2269,Indecent Proposal ,Drama,1993
2201,2270,"Century of Cinema, A ",Documentary,1994
2202,2271,Permanent Midnight ,Drama,1998
2203,2272,One True Thing ,Drama,1998
2204,2273,Rush Hour ,"Action,Thriller",1998
2205,2274,Lilian's Story ,Drama,1995
2206,2275,Six-String Samurai ,"Action,Adventure,Sci-Fi",1998
2207,2276,"Soldier's Daughter Never Cries, A ",Drama,1998
2208,2277,Somewhere in the City ,Drama,1997
2209,2278,Ronin ,"Action,Crime,Thriller",1998
2210,2279,Urban Legend ,"Horror,Thriller",1998
2211,2280,Clay Pigeons ,Crime,1998
2212,2281,Monument Ave. ,Crime,1998
2213,2282,Pecker ,"Comedy,Drama",1998
2214,2283,"Sheltering Sky, The ",Drama,1990
2215,2284,Bandit Queen ,Drama,1994
2216,2285,If.... ,Drama,1968
2217,2286,"Fiendish Plot of Dr. Fu Manchu, The ",Comedy,1980
2218,2287,Them! ,"Sci-Fi,Thriller,War",1954
2219,2288,"Thing, The ","Action,Horror,Sci-Fi,Thriller",1982
2220,2289,"Player, The ","Comedy,Drama",1992
2221,2290,Stardust Memories ,"Comedy,Drama",1980
2222,2291,Edward Scissorhands ,"Drama,Romance",1990
2223,2292,Overnight Delivery ,Romance,1996
2224,2293,Shadrach ,Drama,1998
2225,2294,Antz ,"Animation,Children's",1998
2226,2295,"Impostors, The ",Comedy,1998
2227,2296,"Night at the Roxbury, A ",Comedy,1998
2228,2297,What Dreams May Come ,"Drama,Romance",1998
2229,2298,Strangeland ,Thriller,1998
2230,2299,"Battle of the Sexes, The ",Comedy,1959
2231,2300,"Producers, The ","Comedy,Musical",1968
2232,2301,History of the World: Part I ,Comedy,1981
2233,2302,My Cousin Vinny ,Comedy,1992
2234,2303,Nashville ,"Drama,Musical",1975
2235,2304,Love Is the Devil ,Drama,1998
2236,2305,Slam ,Drama,1998
2237,2306,Holy Man ,Comedy,1998
2238,2307,One Tough Cop ,"Action,Drama",1998
2239,2308,Detroit 9000 ,"Action,Crime",1973
2240,2309,"Inheritors, The (Die Siebtelbauern) ",Drama,1998
2241,2310,"Mighty, The ",Drama,1998
2242,2311,2010 ,"Mystery,Sci-Fi",1984
2243,2312,Children of a Lesser God ,Drama,1986
2244,2313,"Elephant Man, The ",Drama,1980
2245,2314,Beloved ,Drama,1998
2246,2315,Bride of Chucky ,"Horror,Thriller",1998
2247,2316,Practical Magic ,"Drama,Romance",1998
2248,2317,"Alarmist, The ",Comedy,1997
2249,2318,Happiness ,Comedy,1998
2250,2319,Reach the Rock ,Comedy,1997
2251,2320,Apt Pupil ,"Drama,Thriller",1998
2252,2321,Pleasantville ,Comedy,1998
2253,2322,Soldier ,"Action,Adventure,Sci-Fi,Thriller,War",1998
2254,2323,"Cruise, The ",Documentary,1998
2255,2324,Life Is Beautiful (La Vita è bella) ,"Comedy,Drama",1997
2256,2325,Orgazmo ,Comedy,1997
2257,2326,Shattered Image ,"Drama,Thriller",1998
2258,2327,Tales from the Darkside: The Movie ,Horror,1990
2259,2328,Vampires ,Horror,1998
2260,2329,American History X ,Drama,1998
2261,2330,Hands on a Hard Body ,Documentary,1996
2262,2331,Living Out Loud ,"Comedy,Romance",1998
2263,2332,Belly ,"Crime,Drama",1998
2264,2333,Gods and Monsters ,Drama,1998
2265,2334,"Siege, The ","Action,Thriller",1998
2266,2335,"Waterboy, The ",Comedy,1998
2267,2336,Elizabeth ,Drama,1998
2268,2337,Velvet Goldmine ,Drama,1998
2269,2338,I Still Know What You Did Last Summer ,"Horror,Mystery,Thriller",1998
2270,2339,I'll Be Home For Christmas ,"Comedy,Romance",1998
2271,2340,Meet Joe Black ,Romance,1998
2272,2341,Dancing at Lughnasa ,Drama,1998
2273,2342,Hard Core Logo ,Comedy,1996
2274,2343,"Naked Man, The ",Drama,1998
2275,2344,Runaway Train ,"Action,Adventure,Drama,Thriller",1985
2276,2345,Desert Bloom ,Drama,1986
2277,2346,"Stepford Wives, The ","Sci-Fi,Thriller",1975
2278,2347,"Pope of Greenwich Village, The ",Action,1984
2279,2348,Sid and Nancy ,Drama,1986
2280,2349,Mona Lisa ,"Comedy,Thriller",1986
2281,2350,Heart Condition ,Comedy,1990
2282,2351,Nights of Cabiria (Le Notti di Cabiria) ,Drama,1957
2283,2352,"Big Chill, The ","Comedy,Drama",1983
2284,2353,Enemy of the State ,"Action,Thriller",1998
2285,2354,"Rugrats Movie, The ","Animation,Children's,Comedy",1998
2286,2355,"Bug's Life, A ","Animation,Children's,Comedy",1998
2287,2356,Celebrity ,Comedy,1998
2288,2357,Central Station (Central do Brasil) ,Drama,1998
2289,2358,Savior ,Drama,1998
2290,2359,Waking Ned Devine ,Comedy,1998
2291,2360,"Celebration, The (Festen) ",Drama,1998
2292,2361,Pink Flamingos ,Comedy,1972
2293,2362,Glen or Glenda ,Drama,1953
2294,2363,Godzilla (Gojira) ,"Action,Sci-Fi",1954
2295,2364,Godzilla (Gojira) ,"Action,Sci-Fi",1984
2296,2365,King Kong vs. Godzilla (Kingukongu tai Gojira) ,"Action,Sci-Fi",1962
2297,2366,King Kong ,"Action,Adventure,Horror",1933
2298,2367,King Kong ,"Action,Adventure,Horror",1976
2299,2368,King Kong Lives ,"Action,Adventure,Horror",1986
2300,2369,Desperately Seeking Susan ,"Comedy,Romance",1985
2301,2370,"Emerald Forest, The ","Action,Adventure,Drama",1985
2302,2371,Fletch ,Comedy,1985
2303,2372,Fletch Lives ,Comedy,1989
2304,2373,Red Sonja ,"Action,Adventure",1985
2305,2374,Gung Ho ,"Comedy,Drama",1986
2306,2375,"Money Pit, The ",Comedy,1986
2307,2376,"View to a Kill, A ",Action,1985
2308,2377,Lifeforce ,"Horror,Sci-Fi",1985
2309,2378,Police Academy ,Comedy,1984
2310,2379,Police Academy 2: Their First Assignment ,Comedy,1985
2311,2380,Police Academy 3: Back in Training ,Comedy,1986
2312,2381,Police Academy 4: Citizens on Patrol ,Comedy,1987
2313,2382,Police Academy 5: Assignment: Miami Beach ,Comedy,1988
2314,2383,Police Academy 6: City Under Siege ,Comedy,1989
2315,2384,Babe: Pig in the City ,"Children's,Comedy",1998
2316,2385,Home Fries ,"Comedy,Romance",1998
2317,2386,Jerry Springer: Ringmaster ,Drama,1998
2318,2387,Very Bad Things ,"Comedy,Crime",1998
2319,2388,Steam: The Turkish Bath (Hamam) ,"Drama,Romance",1997
2320,2389,Psycho ,"Crime,Horror,Thriller",1998
2321,2390,Little Voice ,Comedy,1998
2322,2391,"Simple Plan, A ","Crime,Thriller",1998
2323,2392,Jack Frost ,"Comedy,Drama",1998
2324,2393,Star Trek: Insurrection ,"Action,Sci-Fi",1998
2325,2394,"Prince of Egypt, The ","Animation,Musical",1998
2326,2395,Rushmore ,Comedy,1998
2327,2396,Shakespeare in Love ,"Comedy,Romance",1998
2328,2397,Mass Appeal ,Drama,1984
2329,2398,Miracle on 34th Street ,Drama,1947
2330,2399,Santa Claus: The Movie ,"Adventure,Children's,Fantasy",1985
2331,2400,Prancer ,"Children's,Drama",1989
2332,2401,Pale Rider ,Western,1985
2333,2402,Rambo: First Blood Part II ,"Action,War",1985
2334,2403,First Blood ,Action,1982
2335,2404,Rambo III ,"Action,War",1988
2336,2405,"Jewel of the Nile, The ","Action,Adventure,Comedy,Romance",1985
2337,2406,Romancing the Stone ,"Action,Adventure,Comedy,Romance",1984
2338,2407,Cocoon ,"Comedy,Sci-Fi",1985
2339,2408,Cocoon: The Return ,"Comedy,Sci-Fi",1988
2340,2409,Rocky II ,"Action,Drama",1979
2341,2410,Rocky III ,"Action,Drama",1982
2342,2411,Rocky IV ,"Action,Drama",1985
2343,2412,Rocky V ,"Action,Drama",1990
2344,2413,Clue ,"Comedy,Mystery",1985
2345,2414,Young Sherlock Holmes ,"Action,Adventure,Mystery",1985
2346,2415,Violets Are Blue... ,"Drama,Romance",1986
2347,2416,Back to School ,Comedy,1986
2348,2417,Heartburn ,"Comedy,Drama",1986
2349,2418,Nothing in Common ,Comedy,1986
2350,2419,Extremities ,"Drama,Thriller",1986
2351,2420,"Karate Kid, The ",Drama,1984
2352,2421,"Karate Kid, Part II, The ","Action,Adventure,Drama",1986
2353,2422,"Karate Kid III, The ","Action,Adventure,Drama",1989
2354,2423,Christmas Vacation ,Comedy,1989
2355,2424,You've Got Mail ,"Comedy,Romance",1998
2356,2425,"General, The ",Crime,1998
2357,2426,"Theory of Flight, The ","Comedy,Drama,Romance",1998
2358,2427,"Thin Red Line, The ","Action,Drama,War",1998
2359,2428,"Faculty, The ","Horror,Sci-Fi",1998
2360,2429,Mighty Joe Young ,"Adventure,Children's,Drama",1998
2361,2430,Mighty Joe Young ,"Adventure,Children's,Drama",1949
2362,2431,Patch Adams ,"Comedy,Drama",1998
2363,2432,Stepmom ,Drama,1998
2364,2433,"Civil Action, A ",Drama,1998
2365,2434,Down in the Delta ,Drama,1998
2366,2435,Hurlyburly ,Drama,1998
2367,2436,Tea with Mussolini ,Comedy,1999
2368,2437,Wilde ,Drama,1997
2369,2438,Outside Ozona ,"Drama,Thriller",1998
2370,2439,Affliction ,Drama,1997
2371,2440,Another Day in Paradise ,Drama,1998
2372,2441,"Hi-Lo Country, The ","Drama,Western",1998
2373,2442,Hilary and Jackie ,Drama,1998
2374,2443,Playing by Heart ,"Drama,Romance",1998
2375,2444,24 7: Twenty Four Seven ,"Comedy,Drama",1997
2376,2445,At First Sight ,Drama,1999
2377,2446,In Dreams ,Thriller,1999
2378,2447,Varsity Blues ,"Comedy,Drama",1999
2379,2448,Virus ,"Horror,Sci-Fi",1999
2380,2449,"Garbage Pail Kids Movie, The ","Adventure,Children's",1987
2381,2450,Howard the Duck ,"Adventure,Children's,Sci-Fi",1986
2382,2451,"Gate, The ",Horror,1987
2383,2452,"Gate II: Trespassers, The ",Horror,1990
2384,2453,"Boy Who Could Fly, The ","Drama,Fantasy",1986
2385,2454,"Fly, The ","Horror,Sci-Fi",1958
2386,2455,"Fly, The ","Horror,Sci-Fi",1986
2387,2456,"Fly II, The ","Horror,Sci-Fi",1989
2388,2457,Running Scared ,"Action,Comedy",1986
2389,2458,Armed and Dangerous ,"Comedy,Crime",1986
2390,2459,"Texas Chainsaw Massacre, The ",Horror,1974
2391,2460,"Texas Chainsaw Massacre 2, The ",Horror,1986
2392,2461,Leatherface: Texas Chainsaw Massacre III ,Horror,1990
2393,2462,"Return of the Texas Chainsaw Massacre, The ",Horror,1994
2394,2463,Ruthless People ,Comedy,1986
2395,2464,Trick or Treat ,Horror,1986
2396,2465,Deadly Friend ,Horror,1986
2397,2466,Belizaire the Cajun ,Drama,1986
2398,2467,"Name of the Rose, The ",Mystery,1986
2399,2468,Jumpin' Jack Flash ,"Action,Comedy,Romance,Thriller",1986
2400,2469,Peggy Sue Got Married ,"Comedy,Romance",1986
2401,2470,Crocodile Dundee ,"Adventure,Comedy",1986
2402,2471,Crocodile Dundee II ,"Adventure,Comedy",1988
2403,2472,Tough Guys ,Comedy,1986
2404,2473,Soul Man ,Comedy,1986
2405,2474,"Color of Money, The ",Drama,1986
2406,2475,52 Pick-Up ,"Action,Mystery,Thriller",1986
2407,2476,Heartbreak Ridge ,"Action,War",1986
2408,2477,Firewalker ,Adventure,1986
2409,2478,Three Amigos! ,"Comedy,Western",1986
2410,2479,Gloria ,"Drama,Thriller",1999
2411,2480,Dry Cleaning (Nettoyage à sec) ,Drama,1997
2412,2481,My Name Is Joe ,"Drama,Romance",1998
2413,2482,Still Crazy ,"Comedy,Romance",1998
2414,2483,"Day of the Beast, The (El Día de la bestia) ","Comedy,Horror,Thriller",1995
2415,2484,Tinseltown ,Comedy,1998
2416,2485,She's All That ,"Comedy,Romance",1999
2417,2486,24-hour Woman ,Drama,1998
2418,2487,"Blood, Guts, Bullets and Octane ","Action,Comedy",1998
2419,2488,Peeping Tom ,"Drama,Horror,Thriller",1960
2420,2489,Spanish Fly ,Drama,1998
2421,2490,Payback ,"Action,Thriller",1999
2422,2491,Simply Irresistible ,"Comedy,Romance",1999
2423,2492,20 Dates ,Comedy,1998
2424,2493,"Harmonists, The ",Drama,1997
2425,2494,"Last Days, The ",Documentary,1998
2426,2495,"Fantastic Planet, The (La Planète sauvage) ","Animation,Sci-Fi",1973
2427,2496,Blast from the Past ,"Comedy,Romance",1999
2428,2497,Message in a Bottle ,Romance,1999
2429,2498,My Favorite Martian ,"Comedy,Sci-Fi",1999
2430,2499,God Said 'Ha!' ,Comedy,1998
2431,2500,Jawbreaker ,Comedy,1999
2432,2501,October Sky ,Drama,1999
2433,2502,Office Space ,"Comedy,Romance",1999
2434,2503,"Apple, The (Sib) ",Drama,1998
2435,2504,200 Cigarettes ,"Comedy,Drama",1999
2436,2505,8MM ,Thriller,1999
2437,2506,"Other Sister, The ","Comedy,Drama,Romance",1999
2438,2507,Breakfast of Champions ,Comedy,1999
2439,2508,"Breaks, The ",Drama,1999
2440,2509,Eight Days a Week ,Comedy,1997
2441,2510,Just the Ticket ,"Comedy,Romance",1999
2442,2511,"Long Goodbye, The ",Crime,1973
2443,2512,"Ballad of Narayama, The (Narayama Bushiko) ",Drama,1982
2444,2513,Pet Sematary ,Horror,1989
2445,2514,Pet Sematary II ,Horror,1992
2446,2515,Children of the Corn II: The Final Sacrifice ,Horror,1993
2447,2516,Children of the Corn III ,Horror,1994
2448,2517,Christine ,Horror,1983
